date,departure_date,days_until_departure,fare_class,price,competitor_price,fuel_price_index,capacity,bookings,day_of_week,month,is_weekend,is_holiday
2024-03-01,2024-04-19,49,Economy,443.44,455.61,119.04,180,50,4,4,0,0
2024-03-08,2024-04-19,42,Business,1395.62,1727.65,121.58,40,8,4,4,0,0
2024-03-09,2024-04-19,41,Business,1277.44,1279.84,113.45,40,6,4,4,0,0
2024-03-10,2024-04-19,40,Business,1423.83,1276.0,105.54,40,8,4,4,0,0
2024-03-10,2024-04-19,40,Economy,390.79,462.37,115.03,180,54,4,4,0,0
2024-03-14,2024-04-19,36,Business,1410.43,1761.46,122.51,40,11,4,4,0,0
2024-03-16,2024-04-19,34,Business,1360.11,1332.51,116.42,40,13,4,4,0,0
2024-03-30,2024-04-19,20,Business,1314.11,1314.13,120.86,40,8,4,4,0,0
2024-04-02,2024-04-19,17,Business,1368.17,956.04,115.45,40,8,4,4,0,0
2024-04-08,2024-04-19,11,Business,1523.14,1652.89,122.95,40,10,4,4,0,0
2024-04-09,2024-04-19,10,Economy,443.94,458.81,123.11,180,65,4,4,0,0
2024-04-10,2024-04-19,9,Economy,459.36,457.16,113.15,180,72,4,4,0,0
2024-04-15,2024-04-19,4,Business,1559.4,1558.78,118.73,40,15,4,4,0,0
2024-04-17,2024-04-19,2,Economy,457.49,436.4,113.7,180,81,4,4,0,0
2023-10-25,2024-04-21,179,Economy,233.8,237.41,110.29,180,11,6,4,1,0
2023-10-30,2024-04-21,174,Economy,255.02,377.39,112.74,180,17,6,4,1,0
2023-11-02,2024-04-21,171,Economy,274.2,250.87,118.95,180,24,6,4,1,0
2023-11-18,2024-04-21,155,Economy,265.66,278.81,115.83,180,33,6,4,1,0
2023-11-29,2024-04-21,144,Economy,307.45,287.11,114.52,180,35,6,4,1,0
2023-11-29,2024-04-21,144,Economy,297.88,361.76,109.17,180,7,6,4,1,0
2023-12-02,2024-04-21,141,Economy,294.76,276.1,115.17,180,41,6,4,1,0
2023-12-03,2024-04-21,140,Economy,274.19,320.77,121.31,180,15,6,4,1,0
2023-12-06,2024-04-21,137,Economy,304.57,327.47,114.15,180,23,6,4,1,0
2023-12-19,2024-04-21,124,Economy,327.44,342.17,120.51,180,52,6,4,1,0
2023-12-21,2024-04-21,122,Economy,317.85,402.21,118.33,180,29,6,4,1,0
2023-12-22,2024-04-21,121,Economy,329.6,331.54,116.25,180,34,6,4,1,0
2023-12-28,2024-04-21,115,Economy,321.75,255.53,117.82,180,39,6,4,1,0
2024-01-02,2024-04-21,110,Economy,323.07,415.31,112.57,180,48,6,4,1,0
2024-01-08,2024-04-21,104,Economy,336.07,261.64,116.15,180,58,6,4,1,0
2024-02-03,2024-04-21,78,Economy,402.71,421.58,119.59,180,55,6,4,1,0
2024-02-09,2024-04-21,72,Economy,386.92,342.73,124.81,180,66,6,4,1,0
2024-02-15,2024-04-21,66,Economy,378.65,249.67,115.81,180,63,6,4,1,0
2024-02-18,2024-04-21,63,Economy,371.82,379.71,110.39,180,78,6,4,1,0
2024-02-19,2024-04-21,62,Economy,389.92,385.45,109.03,180,89,6,4,1,0
2024-03-02,2024-04-21,50,Economy,425.57,460.93,113.09,180,99,6,4,1,0
2024-03-04,2024-04-21,48,Economy,390.82,363.79,106.54,180,70,6,4,1,0
2024-03-25,2024-04-21,27,Economy,426.94,452.31,108.41,180,77,6,4,1,0
2024-03-28,2024-04-21,24,Economy,432.74,486.48,108.8,180,84,6,4,1,0
2023-11-12,2024-04-24,164,Economy,279.59,309.22,113.69,180,6,2,4,0,0
2023-12-19,2024-04-24,127,Economy,305.14,276.49,124.39,180,12,2,4,0,0
2023-12-27,2024-04-24,119,Economy,300.05,244.26,107.09,180,19,2,4,0,0
2024-01-08,2024-04-24,107,Economy,337.74,351.95,117.93,180,26,2,4,0,0
2024-01-22,2024-04-24,93,Economy,352.63,405.4,119.83,180,28,2,4,0,0
2024-01-28,2024-04-24,87,Economy,344.43,386.44,122.44,180,30,2,4,0,0
2024-02-09,2024-04-24,75,Economy,366.29,370.45,119.74,180,32,2,4,0,0
2024-02-20,2024-04-24,64,Economy,378.15,482.65,121.26,180,38,2,4,0,0
2024-04-03,2024-04-24,21,Economy,427.91,371.1,120.2,180,46,2,4,0,0
2024-04-05,2024-04-24,19,Economy,436.97,405.08,117.87,180,59,2,4,0,0
2024-04-09,2024-04-24,15,Economy,445.4,467.38,120.02,180,66,2,4,0,0
2024-04-16,2024-04-24,8,Economy,412.07,483.01,115.07,180,74,2,4,0,0
2023-11-03,2024-04-26,175,Economy,243.88,259.92,109.07,180,11,4,4,0,0
2023-11-16,2024-04-26,162,Economy,258.56,297.16,111.81,180,14,4,4,0,0
2023-11-22,2024-04-26,156,Economy,278.06,277.42,111.69,180,17,4,4,0,0
2023-11-30,2024-04-26,148,Economy,270.12,293.52,120.63,180,22,4,4,0,0
2024-01-06,2024-04-26,111,Economy,344.52,359.79,115.16,180,27,4,4,0,0
2024-01-15,2024-04-26,102,Economy,354.62,299.08,115.82,180,42,4,4,0,0
2024-01-22,2024-04-26,95,Economy,294.93,248.33,119.75,180,52,4,4,0,0
2024-01-23,2024-04-26,94,Economy,349.04,358.48,116.96,180,59,4,4,0,0
2024-01-30,2024-04-26,87,Economy,355.07,338.91,122.69,180,68,4,4,0,0
2024-02-05,2024-04-26,81,Economy,362.65,316.55,122.0,180,72,4,4,0,0
2024-02-13,2024-04-26,73,Economy,358.16,327.91,118.76,180,78,4,4,0,0
2024-03-11,2024-04-26,46,Economy,382.99,421.41,117.3,180,85,4,4,0,0
2023-11-20,2024-04-30,162,Economy,244.12,254.33,111.26,180,3,1,4,0,0
2023-11-21,2024-04-30,161,Economy,236.3,225.12,116.87,180,7,1,4,0,0
2023-11-25,2024-04-30,157,Economy,274.43,328.28,129.69,180,12,1,4,0,0
2023-11-28,2024-04-30,154,Economy,280.9,295.66,108.21,180,18,1,4,0,0
2023-12-11,2024-04-30,141,Economy,296.02,255.87,121.81,180,22,1,4,0,0
2023-12-31,2024-04-30,121,Economy,330.86,291.29,114.59,180,27,1,4,0,0
2024-01-01,2024-04-30,120,Economy,315.23,304.81,122.6,180,34,1,4,0,0
2024-01-05,2024-04-30,116,Economy,342.5,257.92,120.56,180,38,1,4,0,0
2024-01-13,2024-04-30,108,Economy,338.5,294.57,114.39,180,40,1,4,0,0
2024-01-31,2024-04-30,90,Economy,326.81,364.89,123.7,180,48,1,4,0,0
2024-03-15,2024-04-30,46,Economy,403.08,310.89,120.65,180,53,1,4,0,0
2024-03-18,2024-04-30,43,Economy,400.86,341.52,124.96,180,59,1,4,0,0
2023-12-14,2024-05-01,139,Economy,275.39,263.59,110.78,180,7,2,5,0,0
2023-12-20,2024-05-01,133,Economy,291.08,343.45,106.6,180,16,2,5,0,0
2023-12-28,2024-05-01,125,Economy,313.6,355.6,113.03,180,19,2,5,0,0
2024-02-10,2024-05-01,81,Economy,354.4,378.95,108.12,180,23,2,5,0,0
2024-02-14,2024-05-01,77,Economy,338.54,322.21,110.21,180,26,2,5,0,0
2024-03-09,2024-05-01,53,Economy,416.16,483.92,111.13,180,33,2,5,0,0
2024-03-13,2024-05-01,49,Economy,390.38,360.99,110.35,180,39,2,5,0,0
2024-03-26,2024-05-01,36,Economy,421.78,400.45,101.02,180,42,2,5,0,0
2024-04-13,2024-05-01,18,Economy,385.56,365.45,111.22,180,53,2,5,0,0
2024-04-25,2024-05-01,6,Economy,437.24,418.92,107.89,180,62,2,5,0,0
2024-04-27,2024-05-01,4,Economy,480.32,534.43,112.62,180,64,2,5,0,0
2024-04-30,2024-05-01,1,Economy,448.63,552.52,110.01,180,74,2,5,0,0
2023-11-06,2024-05-02,178,Business,754.19,773.26,110.16,40,0,3,5,0,0
2023-12-05,2024-05-02,149,Economy,289.23,307.66,115.47,180,1,3,5,0,0
2023-12-11,2024-05-02,143,Economy,289.01,321.69,101.07,180,6,3,5,0,0
2023-12-13,2024-05-02,141,Economy,289.51,302.78,103.54,180,10,3,5,0,0
2023-12-15,2024-05-02,139,Business,889.65,890.98,116.91,40,1,3,5,0,0
2023-12-17,2024-05-02,137,Business,1013.88,834.87,112.26,40,2,3,5,0,0
2023-12-21,2024-05-02,133,Business,929.77,690.8,108.28,40,2,3,5,0,0
2023-12-29,2024-05-02,125,Economy,304.62,285.34,111.41,180,16,3,5,0,0
2024-01-24,2024-05-02,99,Economy,316.41,325.06,106.21,180,24,3,5,0,0
2024-01-28,2024-05-02,95,Economy,324.87,318.74,111.82,180,34,3,5,0,0
2024-01-30,2024-05-02,93,Economy,356.02,290.93,107.36,180,41,3,5,0,0
2024-01-30,2024-05-02,93,Business,1125.31,1193.32,111.08,40,8,3,5,0,0
2024-02-07,2024-05-02,85,Economy,319.4,331.7,107.18,180,47,3,5,0,0
2024-02-17,2024-05-02,75,Business,1179.37,1140.82,107.82,40,9,3,5,0,0
2024-03-01,2024-05-02,62,Economy,399.96,408.99,103.62,180,55,3,5,0,0
2024-03-04,2024-05-02,59,Business,1221.27,1076.46,110.54,40,13,3,5,0,0
2024-03-05,2024-05-02,58,Economy,376.69,361.6,112.76,180,63,3,5,0,0
2024-03-12,2024-05-02,51,Business,1196.16,1334.9,103.01,40,15,3,5,0,0
2024-03-15,2024-05-02,48,Economy,383.08,259.25,107.09,180,71,3,5,0,0
2024-03-19,2024-05-02,44,Business,1295.0,1216.1,107.22,40,17,3,5,0,0
2024-04-19,2024-05-02,13,Economy,426.47,346.36,107.67,180,74,3,5,0,0
2024-04-21,2024-05-02,11,Business,1270.84,1513.33,108.78,40,21,3,5,0,0
2024-04-25,2024-05-02,7,Business,1373.81,1265.54,104.48,40,23,3,5,0,0
2024-04-27,2024-05-02,5,Business,1460.09,1288.03,109.55,40,25,3,5,0,0
2023-12-10,2024-05-03,145,Economy,297.79,311.17,104.89,180,9,4,5,0,0
2023-12-18,2024-05-03,137,Economy,299.05,231.44,110.0,180,17,4,5,0,0
2023-12-20,2024-05-03,135,Economy,272.61,246.88,105.05,180,24,4,5,0,0
2023-12-27,2024-05-03,128,Economy,324.21,330.45,106.95,180,29,4,5,0,0
2024-01-15,2024-05-03,109,Economy,322.14,370.1,115.46,180,33,4,5,0,0
2024-01-17,2024-05-03,107,Economy,332.65,359.41,107.02,180,42,4,5,0,0
2024-03-04,2024-05-03,60,Economy,366.58,411.81,111.76,180,49,4,5,0,0
2024-03-13,2024-05-03,51,Economy,393.81,384.05,105.71,180,54,4,5,0,0
2024-03-14,2024-05-03,50,Economy,420.87,304.96,116.36,180,63,4,5,0,0
2024-03-17,2024-05-03,47,Economy,355.75,375.87,106.36,180,72,4,5,0,0
2024-03-19,2024-05-03,45,Economy,418.14,421.95,111.84,180,86,4,5,0,0
2024-04-12,2024-05-03,21,Economy,427.01,424.53,109.07,180,95,4,5,0,0
2023-11-08,2024-05-04,178,Economy,234.63,262.64,102.9,180,2,5,5,1,0
2023-11-10,2024-05-04,176,Economy,260.46,243.17,103.08,180,8,5,5,1,0
2023-11-16,2024-05-04,170,Economy,266.16,286.1,108.28,180,12,5,5,1,0
2023-11-18,2024-05-04,168,Economy,270.76,218.5,108.42,180,19,5,5,1,0
2023-12-20,2024-05-04,136,Economy,313.05,346.96,114.24,180,25,5,5,1,0
2023-12-21,2024-05-04,135,Economy,317.77,336.75,118.97,180,29,5,5,1,0
2023-12-31,2024-05-04,125,Economy,283.58,245.33,102.49,180,35,5,5,1,0
2024-01-21,2024-05-04,104,Economy,336.31,331.38,109.89,180,44,5,5,1,0
2024-02-06,2024-05-04,88,Economy,377.73,375.55,110.89,180,48,5,5,1,0
2024-02-23,2024-05-04,71,Economy,374.27,314.79,111.66,180,51,5,5,1,0
2024-03-06,2024-05-04,59,Economy,400.87,327.13,112.89,180,59,5,5,1,0
2024-03-10,2024-05-04,55,Economy,363.01,293.22,106.24,180,64,5,5,1,0
2023-11-19,2024-05-05,168,Business,838.75,755.09,103.28,40,2,6,5,1,0
2023-11-25,2024-05-05,162,Business,916.42,919.32,113.87,40,3,6,5,1,0
2023-11-30,2024-05-05,157,Business,868.66,761.39,104.38,40,0,6,5,1,0
2023-12-23,2024-05-05,134,Business,955.98,819.05,109.27,40,4,6,5,1,0
2023-12-29,2024-05-05,128,Business,957.18,851.36,106.59,40,0,6,5,1,0
2024-01-21,2024-05-05,105,Business,1090.12,913.07,113.9,40,4,6,5,1,0
2024-02-05,2024-05-05,90,Business,1233.7,1385.55,115.61,40,0,6,5,1,0
2024-02-07,2024-05-05,88,Business,1133.01,1205.49,106.7,40,4,6,5,1,0
2024-02-14,2024-05-05,81,Business,1134.97,889.59,110.38,40,5,6,5,1,0
2024-02-24,2024-05-05,71,Business,1116.18,1078.67,114.66,40,7,6,5,1,0
2024-03-01,2024-05-05,65,Business,1223.5,1300.01,111.28,40,5,6,5,1,0
2024-03-06,2024-05-05,60,Business,1185.42,1273.48,111.3,40,9,6,5,1,0
2024-03-07,2024-05-05,59,Business,1208.21,907.14,109.88,40,10,6,5,1,0
2024-03-09,2024-05-05,57,Business,1304.8,1418.38,109.7,40,12,6,5,1,0
2024-03-15,2024-05-05,51,Business,1242.73,1319.13,117.89,40,7,6,5,1,0
2024-03-17,2024-05-05,49,Business,1253.33,1469.23,116.01,40,10,6,5,1,0
2024-03-21,2024-05-05,45,Business,1262.91,1290.56,118.58,40,16,6,5,1,0
2024-04-03,2024-05-05,32,Business,1311.59,1418.22,109.09,40,17,6,5,1,0
2024-04-07,2024-05-05,28,Business,1447.96,1206.34,113.97,40,18,6,5,1,0
2024-04-07,2024-05-05,28,Business,1482.8,1653.69,116.7,40,14,6,5,1,0
2024-04-10,2024-05-05,25,Business,1206.46,1174.18,105.92,40,16,6,5,1,0
2024-04-11,2024-05-05,24,Business,1318.59,1270.91,111.28,40,21,6,5,1,0
2024-04-12,2024-05-05,23,Business,1260.47,1365.54,113.99,40,18,6,5,1,0
2024-04-26,2024-05-05,9,Business,1313.2,1110.05,110.86,40,20,6,5,1,0
2023-11-18,2024-05-09,173,Economy,247.22,248.12,109.49,180,10,3,5,0,0
2023-11-28,2024-05-09,163,Economy,269.67,279.52,105.86,180,16,3,5,0,0
2023-11-29,2024-05-09,162,First,2579.8,2614.62,112.76,12,0,3,5,0,0
2023-12-01,2024-05-09,160,First,2498.28,2224.71,113.0,12,1,3,5,0,0
2023-12-08,2024-05-09,153,Economy,276.93,372.97,108.59,180,20,3,5,0,0
2023-12-12,2024-05-09,149,First,2768.24,2928.4,107.83,12,1,3,5,0,0
2023-12-21,2024-05-09,140,Economy,266.83,221.66,118.61,180,21,3,5,0,0
2024-01-02,2024-05-09,128,Economy,336.54,435.39,109.82,180,21,3,5,0,0
2024-01-08,2024-05-09,122,Economy,305.29,292.26,102.57,180,28,3,5,0,0
2024-01-15,2024-05-09,115,First,2803.9,1981.54,107.92,12,2,3,5,0,0
2024-01-25,2024-05-09,105,First,3043.02,2943.16,106.82,12,2,3,5,0,0
2024-01-25,2024-05-09,105,Economy,307.23,366.39,117.01,180,31,3,5,0,0
2024-02-03,2024-05-09,96,First,3074.98,3108.75,106.5,12,3,3,5,0,0
2024-02-08,2024-05-09,91,First,2895.3,2770.01,112.9,12,3,3,5,0,0
2024-02-10,2024-05-09,89,First,3054.25,3364.31,105.1,12,4,3,5,0,0
2024-03-01,2024-05-09,69,Economy,375.35,355.56,100.91,180,35,3,5,0,0
2024-03-11,2024-05-09,59,Economy,372.72,451.49,104.3,180,36,3,5,0,0
2024-03-19,2024-05-09,51,First,3720.51,3811.62,108.62,12,5,3,5,0,0
2024-03-26,2024-05-09,44,Economy,406.02,361.42,108.24,180,41,3,5,0,0
2024-04-03,2024-05-09,36,First,3851.25,5142.22,107.44,12,6,3,5,0,0
2024-04-12,2024-05-09,27,First,3649.97,3207.75,123.01,12,6,3,5,0,0
2024-04-15,2024-05-09,24,Economy,382.86,449.65,108.98,180,52,3,5,0,0
2024-05-02,2024-05-09,7,Economy,406.69,320.38,117.37,180,59,3,5,0,0
2024-05-08,2024-05-09,1,First,4041.92,3761.89,107.11,12,6,3,5,0,0
2023-11-13,2024-05-10,179,Economy,267.76,301.53,105.15,180,10,4,5,0,0
2023-11-14,2024-05-10,178,Economy,243.89,133.49,115.81,180,3,4,5,0,0
2023-11-19,2024-05-10,173,Economy,252.38,223.29,112.68,180,10,4,5,0,0
2023-11-24,2024-05-10,168,Economy,267.36,205.54,111.11,180,18,4,5,0,0
2023-11-26,2024-05-10,166,Economy,234.81,180.54,115.95,180,27,4,5,0,0
2023-12-08,2024-05-10,154,Economy,277.29,311.24,103.1,180,17,4,5,0,0
2023-12-30,2024-05-10,132,Economy,291.99,322.27,106.55,180,20,4,5,0,0
2024-01-01,2024-05-10,130,Economy,306.45,242.63,108.2,180,37,4,5,0,0
2024-01-06,2024-05-10,125,Economy,307.63,253.39,112.45,180,31,4,5,0,0
2024-01-15,2024-05-10,116,Economy,317.86,343.9,113.96,180,40,4,5,0,0
2024-01-25,2024-05-10,106,Economy,349.1,384.57,110.67,180,42,4,5,0,0
2024-02-11,2024-05-10,89,Economy,358.2,424.86,113.61,180,36,4,5,0,0
2024-02-13,2024-05-10,87,Economy,325.96,423.04,106.72,180,42,4,5,0,0
2024-02-25,2024-05-10,75,Economy,371.69,307.65,105.21,180,46,4,5,0,0
2024-02-29,2024-05-10,71,Economy,399.85,341.16,110.26,180,54,4,5,0,0
2024-03-07,2024-05-10,64,Economy,373.81,340.17,110.01,180,64,4,5,0,0
2024-03-14,2024-05-10,57,Economy,392.48,314.21,112.37,180,48,4,5,0,0
2024-03-17,2024-05-10,54,Economy,401.08,355.1,121.44,180,53,4,5,0,0
2024-04-07,2024-05-10,33,Economy,416.13,454.21,113.63,180,76,4,5,0,0
2024-04-12,2024-05-10,28,Economy,410.32,326.38,114.27,180,66,4,5,0,0
2024-04-14,2024-05-10,26,Economy,357.35,303.12,115.29,180,88,4,5,0,0
2024-04-17,2024-05-10,23,Economy,407.82,499.13,108.78,180,72,4,5,0,0
2024-04-26,2024-05-10,14,Economy,420.59,434.82,111.11,180,83,4,5,0,0
2024-05-08,2024-05-10,2,Economy,395.57,298.8,115.95,180,102,4,5,0,0
2023-11-18,2024-05-11,175,Economy,249.75,282.0,111.04,180,8,5,5,1,0
2023-11-20,2024-05-11,173,Economy,262.25,251.66,111.29,180,6,5,5,1,0
2023-11-23,2024-05-11,170,Economy,240.09,261.6,112.63,180,11,5,5,1,0
2023-11-29,2024-05-11,164,Economy,263.16,314.66,106.85,180,14,5,5,1,0
2023-11-30,2024-05-11,163,Business,804.08,743.62,107.69,40,4,5,5,1,0
2023-12-03,2024-05-11,160,Business,908.14,903.59,101.52,40,6,5,5,1,0
2023-12-06,2024-05-11,157,Economy,265.01,232.01,107.03,180,1,5,5,1,0
2023-12-13,2024-05-11,150,Economy,267.12,244.3,109.8,180,19,5,5,1,0
2023-12-14,2024-05-11,149,Economy,292.71,316.85,106.05,180,19,5,5,1,0
2023-12-14,2024-05-11,149,Economy,289.0,243.19,116.47,180,9,5,5,1,0
2023-12-15,2024-05-11,148,Business,880.08,1030.69,110.07,40,9,5,5,1,0
2023-12-17,2024-05-11,146,Economy,277.27,277.83,107.36,180,25,5,5,1,0
2023-12-22,2024-05-11,141,Business,987.87,833.53,106.56,40,10,5,5,1,0
2023-12-24,2024-05-11,139,Economy,304.89,273.2,107.55,180,9,5,5,1,0
2023-12-26,2024-05-11,137,Economy,286.82,237.45,101.42,180,12,5,5,1,0
2023-12-30,2024-05-11,133,Economy,305.03,293.75,121.11,180,17,5,5,1,0
2024-01-01,2024-05-11,131,Business,965.75,894.84,108.18,40,11,5,5,1,0
2024-01-09,2024-05-11,123,Business,1058.48,818.23,111.73,40,12,5,5,1,0
2024-01-14,2024-05-11,118,Economy,313.51,218.24,112.64,180,15,5,5,1,0
2024-01-17,2024-05-11,115,Economy,320.0,400.81,106.43,180,23,5,5,1,0
2024-01-19,2024-05-11,113,Economy,335.59,291.84,114.33,180,27,5,5,1,0
2024-01-19,2024-05-11,113,Economy,288.05,307.83,99.43,180,29,5,5,1,0
2024-01-24,2024-05-11,108,Economy,331.59,400.45,99.11,180,20,5,5,1,0
2024-01-26,2024-05-11,106,Economy,339.09,201.86,108.5,180,33,5,5,1,0
2024-01-26,2024-05-11,106,Economy,292.94,289.43,118.54,180,38,5,5,1,0
2024-01-26,2024-05-11,106,Business,1035.0,1178.49,105.08,40,13,5,5,1,0
2024-01-27,2024-05-11,105,Economy,321.99,344.92,111.77,180,34,5,5,1,0
2024-01-29,2024-05-11,103,Economy,328.43,378.59,110.72,180,45,5,5,1,0
2024-02-02,2024-05-11,99,Economy,320.53,253.49,112.75,180,39,5,5,1,0
2024-02-03,2024-05-11,98,Economy,336.64,464.83,115.87,180,44,5,5,1,0
2024-02-04,2024-05-11,97,Economy,317.72,262.67,112.22,180,47,5,5,1,0
2024-02-05,2024-05-11,96,Economy,349.68,393.15,99.55,180,52,5,5,1,0
2024-02-08,2024-05-11,93,Economy,368.04,262.24,113.98,180,24,5,5,1,0
2024-02-12,2024-05-11,89,Economy,352.03,384.51,113.48,180,38,5,5,1,0
2024-02-16,2024-05-11,85,Economy,362.33,323.21,115.82,180,31,5,5,1,0
2024-02-16,2024-05-11,85,Business,1031.39,1007.88,103.68,40,13,5,5,1,0
2024-02-18,2024-05-11,83,Business,1208.72,1544.91,110.47,40,13,5,5,1,0
2024-02-26,2024-05-11,75,Economy,375.78,304.5,118.95,180,42,5,5,1,0
2024-02-26,2024-05-11,75,Economy,362.23,337.01,120.9,180,54,5,5,1,0
2024-02-26,2024-05-11,75,Business,1196.74,1127.97,100.38,40,14,5,5,1,0
2024-03-01,2024-05-11,71,Business,1269.66,1371.9,105.12,40,14,5,5,1,0
2024-03-04,2024-05-11,68,Economy,368.18,370.21,104.67,180,38,5,5,1,0
2024-03-10,2024-05-11,62,Economy,401.64,335.26,121.31,180,46,5,5,1,0
2024-03-12,2024-05-11,60,Economy,391.51,378.45,108.71,180,49,5,5,1,0
2024-03-14,2024-05-11,58,Business,1365.35,1679.86,107.44,40,17,5,5,1,0
2024-03-15,2024-05-11,57,Economy,387.03,433.75,113.31,180,53,5,5,1,0
2024-03-21,2024-05-11,51,Economy,400.61,395.97,109.38,180,60,5,5,1,0
2024-03-22,2024-05-11,50,Economy,356.79,280.05,107.66,180,66,5,5,1,0
2024-03-24,2024-05-11,48,Economy,384.54,271.77,114.32,180,60,5,5,1,0
2024-03-26,2024-05-11,46,Economy,400.58,353.21,108.7,180,61,5,5,1,0
2024-03-26,2024-05-11,46,Economy,400.28,546.2,107.56,180,57,5,5,1,0
2024-03-26,2024-05-11,46,Economy,376.81,390.58,100.47,180,71,5,5,1,0
2024-03-27,2024-05-11,45,Economy,383.68,385.75,110.19,180,82,5,5,1,0
2024-03-28,2024-05-11,44,Economy,403.39,425.24,108.44,180,68,5,5,1,0
2024-04-01,2024-05-11,40,Economy,422.55,474.27,112.98,180,62,5,5,1,0
2024-04-11,2024-05-11,30,Economy,429.85,286.76,112.27,180,63,5,5,1,0
2024-04-26,2024-05-11,15,Economy,445.8,545.84,112.07,180,74,5,5,1,0
2024-05-06,2024-05-11,5,Economy,448.36,322.19,110.85,180,70,5,5,1,0
2024-05-07,2024-05-11,4,Economy,412.58,400.92,107.27,180,80,5,5,1,0
2024-05-08,2024-05-11,3,Economy,461.58,437.72,114.51,180,75,5,5,1,0
2023-11-14,2024-05-12,180,Business,732.73,720.71,119.22,40,3,6,5,1,0
2023-12-01,2024-05-12,163,Business,819.03,643.95,103.11,40,5,6,5,1,0
2023-12-04,2024-05-12,160,Business,962.78,856.74,111.71,40,9,6,5,1,0
2023-12-27,2024-05-12,137,Business,1044.8,925.45,107.53,40,9,6,5,1,0
2024-01-09,2024-05-12,124,Business,1030.07,1135.17,105.77,40,11,6,5,1,0
2024-01-11,2024-05-12,122,Business,994.22,990.9,104.87,40,11,6,5,1,0
2024-01-23,2024-05-12,110,Business,1056.98,1227.85,110.15,40,12,6,5,1,0
2024-02-02,2024-05-12,100,Business,967.83,1149.57,110.39,40,16,6,5,1,0
2024-02-15,2024-05-12,87,Business,1095.54,1205.89,110.95,40,17,6,5,1,0
2024-02-29,2024-05-12,73,Business,1153.7,1368.41,111.91,40,19,6,5,1,0
2024-03-06,2024-05-12,67,Business,1195.98,1443.45,116.25,40,19,6,5,1,0
2024-03-21,2024-05-12,52,Business,1011.13,1077.89,111.06,40,21,6,5,1,0
2023-11-15,2024-05-13,180,First,2320.75,2102.97,121.65,12,0,0,5,0,0
2023-11-17,2024-05-13,178,First,2290.29,2051.1,119.41,12,0,0,5,0,0
2023-11-19,2024-05-13,176,First,2150.24,2064.29,106.43,12,0,0,5,0,0
2023-11-28,2024-05-13,167,First,2288.87,2030.98,111.35,12,1,0,5,0,0
2023-11-29,2024-05-13,166,Economy,261.57,240.05,113.58,180,8,0,5,0,0
2023-11-30,2024-05-13,165,First,2310.74,1951.14,107.15,12,0,0,5,0,0
2023-12-04,2024-05-13,161,First,2187.96,2290.02,112.66,12,5,0,5,0,0
2023-12-05,2024-05-13,160,Economy,254.06,277.48,115.13,180,16,0,5,0,0
2023-12-09,2024-05-13,156,First,2122.92,1801.73,118.01,12,1,0,5,0,0
2023-12-17,2024-05-13,148,Economy,262.22,273.35,108.08,180,20,0,5,0,0
2023-12-19,2024-05-13,146,Economy,278.9,334.88,111.02,180,26,0,5,0,0
2023-12-21,2024-05-13,144,First,2602.85,1840.18,111.41,12,2,0,5,0,0
2024-01-05,2024-05-13,129,Economy,323.45,340.64,92.78,180,31,0,5,0,0
2024-01-06,2024-05-13,128,First,2468.48,2315.21,116.4,12,2,0,5,0,0
2024-01-21,2024-05-13,113,First,2652.64,3594.71,103.73,12,2,0,5,0,0
2024-01-25,2024-05-13,109,First,2744.1,2317.67,107.74,12,3,0,5,0,0
2024-01-27,2024-05-13,107,First,3365.51,2477.97,99.01,12,5,0,5,0,0
2024-02-01,2024-05-13,102,First,2905.46,2465.22,112.39,12,4,0,5,0,0
2024-02-06,2024-05-13,97,Economy,363.98,294.78,109.71,180,32,0,5,0,0
2024-02-07,2024-05-13,96,First,3062.99,3011.27,110.49,12,7,0,5,0,0
2024-02-08,2024-05-13,95,First,3107.53,3072.16,113.52,12,7,0,5,0,0
2024-02-08,2024-05-13,95,Economy,349.68,418.41,116.24,180,36,0,5,0,0
2024-02-11,2024-05-13,92,Economy,339.12,436.04,110.53,180,38,0,5,0,0
2024-02-12,2024-05-13,91,First,3039.49,3424.07,107.57,12,9,0,5,0,0
2024-02-15,2024-05-13,88,First,3272.62,2821.24,104.32,12,10,0,5,0,0
2024-02-17,2024-05-13,86,Economy,400.36,343.89,106.97,180,41,0,5,0,0
2024-02-18,2024-05-13,85,First,3127.86,3247.91,106.71,12,9,0,5,0,0
2024-02-19,2024-05-13,84,First,3002.93,3608.13,119.62,12,12,0,5,0,0
2024-02-20,2024-05-13,83,Economy,342.32,413.44,111.81,180,53,0,5,0,0
2024-03-08,2024-05-13,66,First,3464.17,3474.04,105.15,12,9,0,5,0,0
2024-03-16,2024-05-13,58,First,3433.09,3927.67,114.16,12,9,0,5,0,0
2024-03-22,2024-05-13,52,Economy,409.72,495.06,117.26,180,58,0,5,0,0
2024-03-25,2024-05-13,49,First,3398.72,3399.61,111.82,12,12,0,5,0,0
2024-03-31,2024-05-13,43,First,3907.01,4537.67,105.71,12,12,0,5,0,0
2024-04-03,2024-05-13,40,Economy,379.21,373.06,108.33,180,65,0,5,0,0
2024-04-27,2024-05-13,16,First,3620.74,3583.55,105.95,12,12,0,5,0,0
2023-11-18,2024-05-14,178,Economy,240.91,229.02,110.54,180,7,1,5,0,0
2023-11-19,2024-05-14,177,First,2204.53,1974.45,107.53,12,0,1,5,0,0
